sample_id,label,label_id,image_path,audio_path,image_raw_path,split
aluminum01,aluminum,0,data/fusiondata/img_jpg/aluminum01.jpg,data/fusiondata/audio/aluminum01.wav,data/fusiondata/img/aluminum01.heic,train
aluminum02,aluminum,0,data/fusiondata/img_jpg/aluminum02.jpg,data/fusiondata/audio/aluminum02.wav,data/fusiondata/img/aluminum02.heic,val
aluminum03,aluminum,0,data/fusiondata/img_jpg/aluminum03.jpg,data/fusiondata/audio/aluminum03.wav,data/fusiondata/img/aluminum03.heic,test
aluminum04,aluminum,0,data/fusiondata/img_jpg/aluminum04.jpg,data/fusiondata/audio/aluminum04.wav,data/fusiondata/img/aluminum04.heic,train
aluminum05,aluminum,0,data/fusiondata/img_jpg/aluminum05.jpg,data/fusiondata/audio/aluminum05.wav,data/fusiondata/img/aluminum05.heic,train
aluminum06,aluminum,0,data/fusiondata/img_jpg/aluminum06.jpg,data/fusiondata/audio/aluminum06.wav,data/fusiondata/img/aluminum06.heic,train
aluminum07,aluminum,0,data/fusiondata/img_jpg/aluminum07.jpg,data/fusiondata/audio/aluminum07.wav,data/fusiondata/img/aluminum07.heic,train
aluminum08,aluminum,0,data/fusiondata/img_jpg/aluminum08.jpg,data/fusiondata/audio/aluminum08.wav,data/fusiondata/img/aluminum08.heic,train
aluminum09,aluminum,0,data/fusiondata/img_jpg/aluminum09.jpg,data/fusiondata/audio/aluminum09.wav,data/fusiondata/img/aluminum09.heic,train
aluminum10,aluminum,0,data/fusiondata/img_jpg/aluminum10.jpg,data/fusiondata/audio/aluminum10.wav,data/fusiondata/img/aluminum10.heic,train
aluminum11,aluminum,0,data/fusiondata/img_jpg/aluminum11.jpg,data/fusiondata/audio/aluminum11.wav,data/fusiondata/img/aluminum11.heic,train
aluminum12,aluminum,0,data/fusiondata/img_jpg/aluminum12.jpg,data/fusiondata/audio/aluminum12.wav,data/fusiondata/img/aluminum12.heic,train
aluminum13,aluminum,0,data/fusiondata/img_jpg/aluminum13.jpg,data/fusiondata/audio/aluminum13.wav,data/fusiondata/img/aluminum13.heic,test
aluminum14,aluminum,0,data/fusiondata/img_jpg/aluminum14.jpg,data/fusiondata/audio/aluminum14.wav,data/fusiondata/img/aluminum14.heic,train
aluminum15,aluminum,0,data/fusiondata/img_jpg/aluminum15.jpg,data/fusiondata/audio/aluminum15.wav,data/fusiondata/img/aluminum15.heic,train
aluminum16,aluminum,0,data/fusiondata/img_jpg/aluminum16.jpg,data/fusiondata/audio/aluminum16.wav,data/fusiondata/img/aluminum16.heic,train
aluminum17,aluminum,0,data/fusiondata/img_jpg/aluminum17.jpg,data/fusiondata/audio/aluminum17.wav,data/fusiondata/img/aluminum17.heic,train
aluminum18,aluminum,0,data/fusiondata/img_jpg/aluminum18.jpg,data/fusiondata/audio/aluminum18.wav,data/fusiondata/img/aluminum18.heic,train
aluminum19,aluminum,0,data/fusiondata/img_jpg/aluminum19.jpg,data/fusiondata/audio/aluminum19.wav,data/fusiondata/img/aluminum19.heic,val
aluminum20,aluminum,0,data/fusiondata/img_jpg/aluminum20.jpg,data/fusiondata/audio/aluminum20.wav,data/fusiondata/img/aluminum20.heic,train
aluminum21,aluminum,0,data/fusiondata/img_jpg/aluminum21.jpg,data/fusiondata/audio/aluminum21.wav,data/fusiondata/img/aluminum21.heic,train
aluminum22,aluminum,0,data/fusiondata/img_jpg/aluminum22.jpg,data/fusiondata/audio/aluminum22.wav,data/fusiondata/img/aluminum22.heic,train
aluminum23,aluminum,0,data/fusiondata/img_jpg/aluminum23.jpg,data/fusiondata/audio/aluminum23.wav,data/fusiondata/img/aluminum23.heic,train
aluminum24,aluminum,0,data/fusiondata/img_jpg/aluminum24.jpg,data/fusiondata/audio/aluminum24.wav,data/fusiondata/img/aluminum24.heic,train
aluminum25,aluminum,0,data/fusiondata/img_jpg/aluminum25.jpg,data/fusiondata/audio/aluminum25.wav,data/fusiondata/img/aluminum25.heic,train
carton01,carton,1,data/fusiondata/img_jpg/carton01.jpg,data/fusiondata/audio/carton01.wav,data/fusiondata/img/carton01.heic,train
carton02,carton,1,data/fusiondata/img_jpg/carton02.jpg,data/fusiondata/audio/carton02.wav,data/fusiondata/img/carton02.heic,train
carton03,carton,1,data/fusiondata/img_jpg/carton03.jpg,data/fusiondata/audio/carton03.wav,data/fusiondata/img/carton03.heic,train
carton04,carton,1,data/fusiondata/img_jpg/carton04.jpg,data/fusiondata/audio/carton04.wav,data/fusiondata/img/carton04.heic,train
carton05,carton,1,data/fusiondata/img_jpg/carton05.jpg,data/fusiondata/audio/carton05.wav,data/fusiondata/img/carton05.heic,test
carton06,carton,1,data/fusiondata/img_jpg/carton06.jpg,data/fusiondata/audio/carton06.wav,data/fusiondata/img/carton06.heic,train
carton07,carton,1,data/fusiondata/img_jpg/carton07.jpg,data/fusiondata/audio/carton07.wav,data/fusiondata/img/carton07.heic,train
carton08,carton,1,data/fusiondata/img_jpg/carton08.jpg,data/fusiondata/audio/carton08.wav,data/fusiondata/img/carton08.heic,train
carton09,carton,1,data/fusiondata/img_jpg/carton09.jpg,data/fusiondata/audio/carton09.wav,data/fusiondata/img/carton09.heic,train
carton10,carton,1,data/fusiondata/img_jpg/carton10.jpg,data/fusiondata/audio/carton10.wav,data/fusiondata/img/carton10.heic,train
carton11,carton,1,data/fusiondata/img_jpg/carton11.jpg,data/fusiondata/audio/carton11.wav,data/fusiondata/img/carton11.heic,train
carton12,carton,1,data/fusiondata/img_jpg/carton12.jpg,data/fusiondata/audio/carton12.wav,data/fusiondata/img/carton12.heic,test
carton13,carton,1,data/fusiondata/img_jpg/carton13.jpg,data/fusiondata/audio/carton13.wav,data/fusiondata/img/carton13.heic,train
carton14,carton,1,data/fusiondata/img_jpg/carton14.jpg,data/fusiondata/audio/carton14.wav,data/fusiondata/img/carton14.heic,train
carton15,carton,1,data/fusiondata/img_jpg/carton15.jpg,data/fusiondata/audio/carton15.wav,data/fusiondata/img/carton15.heic,val
carton16,carton,1,data/fusiondata/img_jpg/carton16.jpg,data/fusiondata/audio/carton16.wav,data/fusiondata/img/carton16.heic,val
carton17,carton,1,data/fusiondata/img_jpg/carton17.jpg,data/fusiondata/audio/carton17.wav,data/fusiondata/img/carton17.heic,train
carton18,carton,1,data/fusiondata/img_jpg/carton18.jpg,data/fusiondata/audio/carton18.wav,data/fusiondata/img/carton18.heic,train
carton19,carton,1,data/fusiondata/img_jpg/carton19.jpg,data/fusiondata/audio/carton19.wav,data/fusiondata/img/carton19.heic,train
carton20,carton,1,data/fusiondata/img_jpg/carton20.jpg,data/fusiondata/audio/carton20.wav,data/fusiondata/img/carton20.heic,train
carton21,carton,1,data/fusiondata/img_jpg/carton21.jpg,data/fusiondata/audio/carton21.wav,data/fusiondata/img/carton21.heic,train
carton22,carton,1,data/fusiondata/img_jpg/carton22.jpg,data/fusiondata/audio/carton22.wav,data/fusiondata/img/carton22.heic,train
carton23,carton,1,data/fusiondata/img_jpg/carton23.jpg,data/fusiondata/audio/carton23.wav,data/fusiondata/img/carton23.heic,train
foam01,foam,2,data/fusiondata/img_jpg/foam01.jpg,data/fusiondata/audio/foam01.wav,data/fusiondata/img/foam01.heic,train
foam02,foam,2,data/fusiondata/img_jpg/foam02.jpg,data/fusiondata/audio/foam02.wav,data/fusiondata/img/foam02.heic,train
foam03,foam,2,data/fusiondata/img_jpg/foam03.jpg,data/fusiondata/audio/foam03.wav,data/fusiondata/img/foam03.heic,train
foam04,foam,2,data/fusiondata/img_jpg/foam04.jpg,data/fusiondata/audio/foam04.wav,data/fusiondata/img/foam04.heic,train
foam05,foam,2,data/fusiondata/img_jpg/foam05.jpg,data/fusiondata/audio/foam05.wav,data/fusiondata/img/foam05.heic,train
foam06,foam,2,data/fusiondata/img_jpg/foam06.jpg,data/fusiondata/audio/foam06.wav,data/fusiondata/img/foam06.heic,train
foam07,foam,2,data/fusiondata/img_jpg/foam07.jpg,data/fusiondata/audio/foam07.wav,data/fusiondata/img/foam07.heic,val
foam08,foam,2,data/fusiondata/img_jpg/foam08.jpg,data/fusiondata/audio/foam08.wav,data/fusiondata/img/foam08.heic,train
foam09,foam,2,data/fusiondata/img_jpg/foam09.jpg,data/fusiondata/audio/foam09.wav,data/fusiondata/img/foam09.heic,train
foam10,foam,2,data/fusiondata/img_jpg/foam10.jpg,data/fusiondata/audio/foam10.wav,data/fusiondata/img/foam10.heic,train
foam11,foam,2,data/fusiondata/img_jpg/foam11.jpg,data/fusiondata/audio/foam11.wav,data/fusiondata/img/foam11.heic,train
foam12,foam,2,data/fusiondata/img_jpg/foam12.jpg,data/fusiondata/audio/foam12.wav,data/fusiondata/img/foam12.heic,train
foam13,foam,2,data/fusiondata/img_jpg/foam13.jpg,data/fusiondata/audio/foam13.wav,data/fusiondata/img/foam13.heic,train
foam14,foam,2,data/fusiondata/img_jpg/foam14.jpg,data/fusiondata/audio/foam14.wav,data/fusiondata/img/foam14.heic,train
foam15,foam,2,data/fusiondata/img_jpg/foam15.jpg,data/fusiondata/audio/foam15.wav,data/fusiondata/img/foam15.heic,train
foam16,foam,2,data/fusiondata/img_jpg/foam16.jpg,data/fusiondata/audio/foam16.wav,data/fusiondata/img/foam16.heic,train
foam17,foam,2,data/fusiondata/img_jpg/foam17.jpg,data/fusiondata/audio/foam17.wav,data/fusiondata/img/foam17.heic,train
foam18,foam,2,data/fusiondata/img_jpg/foam18.jpg,data/fusiondata/audio/foam18.wav,data/fusiondata/img/foam18.heic,train
foam19,foam,2,data/fusiondata/img_jpg/foam19.jpg,data/fusiondata/audio/foam19.wav,data/fusiondata/img/foam19.heic,train
foam20,foam,2,data/fusiondata/img_jpg/foam20.jpg,data/fusiondata/audio/foam20.wav,data/fusiondata/img/foam20.heic,test
foam21,foam,2,data/fusiondata/img_jpg/foam21.jpg,data/fusiondata/audio/foam21.wav,data/fusiondata/img/foam21.heic,train
foam22,foam,2,data/fusiondata/img_jpg/foam22.jpg,data/fusiondata/audio/foam22.wav,data/fusiondata/img/foam22.heic,train
foam23,foam,2,data/fusiondata/img_jpg/foam23.jpg,data/fusiondata/audio/foam23.wav,data/fusiondata/img/foam23.heic,test
foam24,foam,2,data/fusiondata/img_jpg/foam24.jpg,data/fusiondata/audio/foam24.wav,data/fusiondata/img/foam24.heic,train
foam25,foam,2,data/fusiondata/img_jpg/foam25.jpg,data/fusiondata/audio/foam25.wav,data/fusiondata/img/foam25.heic,test
foam26,foam,2,data/fusiondata/img_jpg/foam26.jpg,data/fusiondata/audio/foam26.wav,data/fusiondata/img/foam26.heic,train
foam27,foam,2,data/fusiondata/img_jpg/foam27.jpg,data/fusiondata/audio/foam27.wav,data/fusiondata/img/foam27.heic,train
foam28,foam,2,data/fusiondata/img_jpg/foam28.jpg,data/fusiondata/audio/foam28.wav,data/fusiondata/img/foam28.heic,train
foam29,foam,2,data/fusiondata/img_jpg/foam29.jpg,data/fusiondata/audio/foam29.wav,data/fusiondata/img/foam29.heic,train
foam30,foam,2,data/fusiondata/img_jpg/foam30.jpg,data/fusiondata/audio/foam30.wav,data/fusiondata/img/foam30.heic,train
foam31,foam,2,data/fusiondata/img_jpg/foam31.jpg,data/fusiondata/audio/foam31.wav,data/fusiondata/img/foam31.heic,val
foam32,foam,2,data/fusiondata/img_jpg/foam32.jpg,data/fusiondata/audio/foam32.wav,data/fusiondata/img/foam32.heic,train
foam33,foam,2,data/fusiondata/img_jpg/foam33.jpg,data/fusiondata/audio/foam33.wav,data/fusiondata/img/foam33.heic,train
foam34,foam,2,data/fusiondata/img_jpg/foam34.jpg,data/fusiondata/audio/foam34.wav,data/fusiondata/img/foam34.heic,val
glass01,glass,3,data/fusiondata/img_jpg/glass01.jpg,data/fusiondata/audio/glass01.wav,data/fusiondata/img/glass01.heic,train
glass02,glass,3,data/fusiondata/img_jpg/glass02.jpg,data/fusiondata/audio/glass02.wav,data/fusiondata/img/glass02.heic,train
glass03,glass,3,data/fusiondata/img_jpg/glass03.jpg,data/fusiondata/audio/glass03.wav,data/fusiondata/img/glass03.heic,train
glass04,glass,3,data/fusiondata/img_jpg/glass04.jpg,data/fusiondata/audio/glass04.wav,data/fusiondata/img/glass04.heic,train
glass05,glass,3,data/fusiondata/img_jpg/glass05.jpg,data/fusiondata/audio/glass05.wav,data/fusiondata/img/glass05.heic,train
glass06,glass,3,data/fusiondata/img_jpg/glass06.jpg,data/fusiondata/audio/glass06.wav,data/fusiondata/img/glass06.heic,test
glass07,glass,3,data/fusiondata/img_jpg/glass07.jpg,data/fusiondata/audio/glass07.wav,data/fusiondata/img/glass07.heic,train
glass08,glass,3,data/fusiondata/img_jpg/glass08.jpg,data/fusiondata/audio/glass08.wav,data/fusiondata/img/glass08.heic,train
glass09,glass,3,data/fusiondata/img_jpg/glass09.jpg,data/fusiondata/audio/glass09.wav,data/fusiondata/img/glass09.heic,train
glass10,glass,3,data/fusiondata/img_jpg/glass10.jpg,data/fusiondata/audio/glass10.wav,data/fusiondata/img/glass10.heic,val
glass11,glass,3,data/fusiondata/img_jpg/glass11.jpg,data/fusiondata/audio/glass11.wav,data/fusiondata/img/glass11.heic,train
glass12,glass,3,data/fusiondata/img_jpg/glass12.jpg,data/fusiondata/audio/glass12.wav,data/fusiondata/img/glass12.heic,train
glass13,glass,3,data/fusiondata/img_jpg/glass13.jpg,data/fusiondata/audio/glass13.wav,data/fusiondata/img/glass13.heic,val
glass14,glass,3,data/fusiondata/img_jpg/glass14.jpg,data/fusiondata/audio/glass14.wav,data/fusiondata/img/glass14.heic,train
glass15,glass,3,data/fusiondata/img_jpg/glass15.jpg,data/fusiondata/audio/glass15.wav,data/fusiondata/img/glass15.heic,train
glass16,glass,3,data/fusiondata/img_jpg/glass16.jpg,data/fusiondata/audio/glass16.wav,data/fusiondata/img/glass16.heic,train
glass17,glass,3,data/fusiondata/img_jpg/glass17.jpg,data/fusiondata/audio/glass17.wav,data/fusiondata/img/glass17.heic,train
glass18,glass,3,data/fusiondata/img_jpg/glass18.jpg,data/fusiondata/audio/glass18.wav,data/fusiondata/img/glass18.heic,train
glass19,glass,3,data/fusiondata/img_jpg/glass19.jpg,data/fusiondata/audio/glass19.wav,data/fusiondata/img/glass19.heic,val
glass20,glass,3,data/fusiondata/img_jpg/glass20.jpg,data/fusiondata/audio/glass20.wav,data/fusiondata/img/glass20.heic,train
glass21,glass,3,data/fusiondata/img_jpg/glass21.jpg,data/fusiondata/audio/glass21.wav,data/fusiondata/img/glass21.heic,train
glass22,glass,3,data/fusiondata/img_jpg/glass22.jpg,data/fusiondata/audio/glass22.wav,data/fusiondata/img/glass22.heic,test
glass23,glass,3,data/fusiondata/img_jpg/glass23.jpg,data/fusiondata/audio/glass23.wav,data/fusiondata/img/glass23.heic,test
glass24,glass,3,data/fusiondata/img_jpg/glass24.jpg,data/fusiondata/audio/glass24.wav,data/fusiondata/img/glass24.heic,train
glass25,glass,3,data/fusiondata/img_jpg/glass25.jpg,data/fusiondata/audio/glass25.wav,data/fusiondata/img/glass25.heic,train
glass26,glass,3,data/fusiondata/img_jpg/glass26.jpg,data/fusiondata/audio/glass26.wav,data/fusiondata/img/glass26.heic,train
glass27,glass,3,data/fusiondata/img_jpg/glass27.jpg,data/fusiondata/audio/glass27.wav,data/fusiondata/img/glass27.heic,train
glass28,glass,3,data/fusiondata/img_jpg/glass28.jpg,data/fusiondata/audio/glass28.wav,data/fusiondata/img/glass28.heic,train
glass29,glass,3,data/fusiondata/img_jpg/glass29.jpg,data/fusiondata/audio/glass29.wav,data/fusiondata/img/glass29.heic,train
glass30,glass,3,data/fusiondata/img_jpg/glass30.jpg,data/fusiondata/audio/glass30.wav,data/fusiondata/img/glass30.heic,train
paper01,paper,4,data/fusiondata/img_jpg/paper01.jpg,data/fusiondata/audio/paper01.wav,data/fusiondata/img/paper01.heic,train
paper02,paper,4,data/fusiondata/img_jpg/paper02.jpg,data/fusiondata/audio/paper02.wav,data/fusiondata/img/paper02.heic,train
paper03,paper,4,data/fusiondata/img_jpg/paper03.jpg,data/fusiondata/audio/paper03.wav,data/fusiondata/img/paper03.heic,val
paper04,paper,4,data/fusiondata/img_jpg/paper04.jpg,data/fusiondata/audio/paper04.wav,data/fusiondata/img/paper04.heic,train
paper05,paper,4,data/fusiondata/img_jpg/paper05.jpg,data/fusiondata/audio/paper05.wav,data/fusiondata/img/paper05.heic,train
paper06,paper,4,data/fusiondata/img_jpg/paper06.jpg,data/fusiondata/audio/paper06.wav,data/fusiondata/img/paper06.heic,train
paper07,paper,4,data/fusiondata/img_jpg/paper07.jpg,data/fusiondata/audio/paper07.wav,data/fusiondata/img/paper07.heic,train
paper08,paper,4,data/fusiondata/img_jpg/paper08.jpg,data/fusiondata/audio/paper08.wav,data/fusiondata/img/paper08.heic,train
paper09,paper,4,data/fusiondata/img_jpg/paper09.jpg,data/fusiondata/audio/paper09.wav,data/fusiondata/img/paper09.heic,train
paper10,paper,4,data/fusiondata/img_jpg/paper10.jpg,data/fusiondata/audio/paper10.wav,data/fusiondata/img/paper10.heic,test
paper11,paper,4,data/fusiondata/img_jpg/paper11.jpg,data/fusiondata/audio/paper11.wav,data/fusiondata/img/paper11.heic,train
paper12,paper,4,data/fusiondata/img_jpg/paper12.jpg,data/fusiondata/audio/paper12.wav,data/fusiondata/img/paper12.heic,train
paper13,paper,4,data/fusiondata/img_jpg/paper13.jpg,data/fusiondata/audio/paper13.wav,data/fusiondata/img/paper13.heic,test
paper14,paper,4,data/fusiondata/img_jpg/paper14.jpg,data/fusiondata/audio/paper14.wav,data/fusiondata/img/paper14.heic,train
paper15,paper,4,data/fusiondata/img_jpg/paper15.jpg,data/fusiondata/audio/paper15.wav,data/fusiondata/img/paper15.heic,train
paper16,paper,4,data/fusiondata/img_jpg/paper16.jpg,data/fusiondata/audio/paper16.wav,data/fusiondata/img/paper16.heic,train
paper17,paper,4,data/fusiondata/img_jpg/paper17.jpg,data/fusiondata/audio/paper17.wav,data/fusiondata/img/paper17.heic,train
paper18,paper,4,data/fusiondata/img_jpg/paper18.jpg,data/fusiondata/audio/paper18.wav,data/fusiondata/img/paper18.heic,val
plastic01,plastic,5,data/fusiondata/img_jpg/plastic01.jpg,data/fusiondata/audio/plastic01.wav,data/fusiondata/img/plastic01.heic,val
plastic02,plastic,5,data/fusiondata/img_jpg/plastic02.jpg,data/fusiondata/audio/plastic02.wav,data/fusiondata/img/plastic02.heic,train
plastic03,plastic,5,data/fusiondata/img_jpg/plastic03.jpg,data/fusiondata/audio/plastic03.wav,data/fusiondata/img/plastic03.heic,val
plastic04,plastic,5,data/fusiondata/img_jpg/plastic04.jpg,data/fusiondata/audio/plastic04.wav,data/fusiondata/img/plastic04.heic,train
plastic05,plastic,5,data/fusiondata/img_jpg/plastic05.jpg,data/fusiondata/audio/plastic05.wav,data/fusiondata/img/plastic05.heic,train
plastic06,plastic,5,data/fusiondata/img_jpg/plastic06.jpg,data/fusiondata/audio/plastic06.wav,data/fusiondata/img/plastic06.heic,train
plastic07,plastic,5,data/fusiondata/img_jpg/plastic07.jpg,data/fusiondata/audio/plastic07.wav,data/fusiondata/img/plastic07.heic,train
