sample_id,label,label_id,image_path,audio_path,image_raw_path,split
plastic08,plastic,5,data/fusiondata/img_jpg/plastic08.jpg,data/fusiondata/audio/plastic08.wav,data/fusiondata/img/plastic08.heic,train
plastic09,plastic,5,data/fusiondata/img_jpg/plastic09.jpg,data/fusiondata/audio/plastic09.wav,data/fusiondata/img/plastic09.heic,train
plastic10,plastic,5,data/fusiondata/img_jpg/plastic10.jpg,data/fusiondata/audio/plastic10.wav,data/fusiondata/img/plastic10.heic,train
plastic11,plastic,5,data/fusiondata/img_jpg/plastic11.jpg,data/fusiondata/audio/plastic11.wav,data/fusiondata/img/plastic11.heic,train
plastic12,plastic,5,data/fusiondata/img_jpg/plastic12.jpg,data/fusiondata/audio/plastic12.wav,data/fusiondata/img/plastic12.heic,train
plastic13,plastic,5,data/fusiondata/img_jpg/plastic13.jpg,data/fusiondata/audio/plastic13.wav,data/fusiondata/img/plastic13.heic,train
plastic14,plastic,5,data/fusiondata/img_jpg/plastic14.jpg,data/fusiondata/audio/plastic14.wav,data/fusiondata/img/plastic14.heic,train
plastic15,plastic,5,data/fusiondata/img_jpg/plastic15.jpg,data/fusiondata/audio/plastic15.wav,data/fusiondata/img/plastic15.heic,train
plastic16,plastic,5,data/fusiondata/img_jpg/plastic16.jpg,data/fusiondata/audio/plastic16.wav,data/fusiondata/img/plastic16.heic,test
plastic17,plastic,5,data/fusiondata/img_jpg/plastic17.jpg,data/fusiondata/audio/plastic17.wav,data/fusiondata/img/plastic17.heic,train
plastic18,plastic,5,data/fusiondata/img_jpg/plastic18.jpg,data/fusiondata/audio/plastic18.wav,data/fusiondata/img/plastic18.heic,test
plastic19,plastic,5,data/fusiondata/img_jpg/plastic19.jpg,data/fusiondata/audio/plastic19.wav,data/fusiondata/img/plastic19.heic,test
plastic20,plastic,5,data/fusiondata/img_jpg/plastic20.jpg,data/fusiondata/audio/plastic20.wav,data/fusiondata/img/plastic20.heic,test
plastic21,plastic,5,data/fusiondata/img_jpg/plastic21.jpg,data/fusiondata/audio/plastic21.wav,data/fusiondata/img/plastic21.heic,train
plastic22,plastic,5,data/fusiondata/img_jpg/plastic22.jpg,data/fusiondata/audio/plastic22.wav,data/fusiondata/img/plastic22.heic,val
plastic23,plastic,5,data/fusiondata/img_jpg/plastic23.jpg,data/fusiondata/audio/plastic23.wav,data/fusiondata/img/plastic23.heic,train
plastic24,plastic,5,data/fusiondata/img_jpg/plastic24.jpg,data/fusiondata/audio/plastic24.wav,data/fusiondata/img/plastic24.heic,train
plastic25,plastic,5,data/fusiondata/img_jpg/plastic25.jpg,data/fusiondata/audio/plastic25.wav,data/fusiondata/img/plastic25.heic,test
plastic26,plastic,5,data/fusiondata/img_jpg/plastic26.jpg,data/fusiondata/audio/plastic26.wav,data/fusiondata/img/plastic26.heic,train
plastic27,plastic,5,data/fusiondata/img_jpg/plastic27.jpg,data/fusiondata/audio/plastic27.wav,data/fusiondata/img/plastic27.heic,train
plastic28,plastic,5,data/fusiondata/img_jpg/plastic28.jpg,data/fusiondata/audio/plastic28.wav,data/fusiondata/img/plastic28.heic,train
plastic29,plastic,5,data/fusiondata/img_jpg/plastic29.jpg,data/fusiondata/audio/plastic29.wav,data/fusiondata/img/plastic29.heic,train
plastic30,plastic,5,data/fusiondata/img_jpg/plastic30.jpg,data/fusiondata/audio/plastic30.wav,data/fusiondata/img/plastic30.heic,train
plastic31,plastic,5,data/fusiondata/img_jpg/plastic31.jpg,data/fusiondata/audio/plastic31.wav,data/fusiondata/img/plastic31.heic,train
plastic32,plastic,5,data/fusiondata/img_jpg/plastic32.jpg,data/fusiondata/audio/plastic32.wav,data/fusiondata/img/plastic32.heic,test
plastic33,plastic,5,data/fusiondata/img_jpg/plastic33.jpg,data/fusiondata/audio/plastic33.wav,data/fusiondata/img/plastic33.heic,train
plastic34,plastic,5,data/fusiondata/img_jpg/plastic34.jpg,data/fusiondata/audio/plastic34.wav,data/fusiondata/img/plastic34.heic,train
plastic35,plastic,5,data/fusiondata/img_jpg/plastic35.jpg,data/fusiondata/audio/plastic35.wav,data/fusiondata/img/plastic35.heic,train
plastic36,plastic,5,data/fusiondata/img_jpg/plastic36.jpg,data/fusiondata/audio/plastic36.wav,data/fusiondata/img/plastic36.heic,val
plastic37,plastic,5,data/fusiondata/img_jpg/plastic37.jpg,data/fusiondata/audio/plastic37.wav,data/fusiondata/img/plastic37.heic,train
plastic38,plastic,5,data/fusiondata/img_jpg/plastic38.jpg,data/fusiondata/audio/plastic38.wav,data/fusiondata/img/plastic38.heic,train
plastic39,plastic,5,data/fusiondata/img_jpg/plastic39.jpg,data/fusiondata/audio/plastic39.wav,data/fusiondata/img/plastic39.heic,train
plastic40,plastic,5,data/fusiondata/img_jpg/plastic40.jpg,data/fusiondata/audio/plastic40.wav,data/fusiondata/img/plastic40.heic,val
plastic41,plastic,5,data/fusiondata/img_jpg/plastic41.jpg,data/fusiondata/audio/plastic41.wav,data/fusiondata/img/plastic41.heic,train
plastic42,plastic,5,data/fusiondata/img_jpg/plastic42.jpg,data/fusiondata/audio/plastic42.wav,data/fusiondata/img/plastic42.heic,train
plastic43,plastic,5,data/fusiondata/img_jpg/plastic43.jpg,data/fusiondata/audio/plastic43.wav,data/fusiondata/img/plastic43.heic,train
plastic44,plastic,5,data/fusiondata/img_jpg/plastic44.jpg,data/fusiondata/audio/plastic44.wav,data/fusiondata/img/plastic44.heic,train
plastic45,plastic,5,data/fusiondata/img_jpg/plastic45.jpg,data/fusiondata/audio/plastic45.wav,data/fusiondata/img/plastic45.heic,train
plastic46,plastic,5,data/fusiondata/img_jpg/plastic46.jpg,data/fusiondata/audio/plastic46.wav,data/fusiondata/img/plastic46.heic,train
plastic47,plastic,5,data/fusiondata/img_jpg/plastic47.jpg,data/fusiondata/audio/plastic47.wav,data/fusiondata/img/plastic47.heic,train
plastic48,plastic,5,data/fusiondata/img_jpg/plastic48.jpg,data/fusiondata/audio/plastic48.wav,data/fusiondata/img/plastic48.heic,train
plastic49,plastic,5,data/fusiondata/img_jpg/plastic49.jpg,data/fusiondata/audio/plastic49.wav,data/fusiondata/img/plastic49.heic,train
plastic50,plastic,5,data/fusiondata/img_jpg/plastic50.jpg,data/fusiondata/audio/plastic50.wav,data/fusiondata/img/plastic50.heic,train
plastic51,plastic,5,data/fusiondata/img_jpg/plastic51.jpg,data/fusiondata/audio/plastic51.wav,data/fusiondata/img/plastic51.heic,train
plastic52,plastic,5,data/fusiondata/img_jpg/plastic52.jpg,data/fusiondata/audio/plastic52.wav,data/fusiondata/img/plastic52.heic,train
plastic53,plastic,5,data/fusiondata/img_jpg/plastic53.jpg,data/fusiondata/audio/plastic53.wav,data/fusiondata/img/plastic53.heic,train
plastic54,plastic,5,data/fusiondata/img_jpg/plastic54.jpg,data/fusiondata/audio/plastic54.wav,data/fusiondata/img/plastic54.heic,train
plastic55,plastic,5,data/fusiondata/img_jpg/plastic55.jpg,data/fusiondata/audio/plastic55.wav,data/fusiondata/img/plastic55.heic,train
plastic56,plastic,5,data/fusiondata/img_jpg/plastic56.jpg,data/fusiondata/audio/plastic56.wav,data/fusiondata/img/plastic56.heic,val
rubber01,rubber,6,data/fusiondata/img_jpg/rubber01.jpg,data/fusiondata/audio/rubber01.wav,data/fusiondata/img/rubber01.heic,train
rubber02,rubber,6,data/fusiondata/img_jpg/rubber02.jpg,data/fusiondata/audio/rubber02.wav,data/fusiondata/img/rubber02.heic,train
rubber03,rubber,6,data/fusiondata/img_jpg/rubber03.jpg,data/fusiondata/audio/rubber03.wav,data/fusiondata/img/rubber03.heic,train
rubber04,rubber,6,data/fusiondata/img_jpg/rubber04.jpg,data/fusiondata/audio/rubber04.wav,data/fusiondata/img/rubber04.heic,train
rubber05,rubber,6,data/fusiondata/img_jpg/rubber05.jpg,data/fusiondata/audio/rubber05.wav,data/fusiondata/img/rubber05.heic,test
rubber06,rubber,6,data/fusiondata/img_jpg/rubber06.jpg,data/fusiondata/audio/rubber06.wav,data/fusiondata/img/rubber06.heic,train
rubber07,rubber,6,data/fusiondata/img_jpg/rubber07.jpg,data/fusiondata/audio/rubber07.wav,data/fusiondata/img/rubber07.heic,train
rubber08,rubber,6,data/fusiondata/img_jpg/rubber08.jpg,data/fusiondata/audio/rubber08.wav,data/fusiondata/img/rubber08.heic,train
rubber09,rubber,6,data/fusiondata/img_jpg/rubber09.jpg,data/fusiondata/audio/rubber09.wav,data/fusiondata/img/rubber09.heic,val
rubber10,rubber,6,data/fusiondata/img_jpg/rubber10.jpg,data/fusiondata/audio/rubber10.wav,data/fusiondata/img/rubber10.heic,train
rubber11,rubber,6,data/fusiondata/img_jpg/rubber11.jpg,data/fusiondata/audio/rubber11.wav,data/fusiondata/img/rubber11.heic,train
rubber12,rubber,6,data/fusiondata/img_jpg/rubber12.jpg,data/fusiondata/audio/rubber12.wav,data/fusiondata/img/rubber12.heic,train
rubber13,rubber,6,data/fusiondata/img_jpg/rubber13.jpg,data/fusiondata/audio/rubber13.wav,data/fusiondata/img/rubber13.heic,train
rubber14,rubber,6,data/fusiondata/img_jpg/rubber14.jpg,data/fusiondata/audio/rubber14.wav,data/fusiondata/img/rubber14.heic,train
rubber15,rubber,6,data/fusiondata/img_jpg/rubber15.jpg,data/fusiondata/audio/rubber15.wav,data/fusiondata/img/rubber15.heic,train
rubber16,rubber,6,data/fusiondata/img_jpg/rubber16.jpg,data/fusiondata/audio/rubber16.wav,data/fusiondata/img/rubber16.heic,val
rubber17,rubber,6,data/fusiondata/img_jpg/rubber17.jpg,data/fusiondata/audio/rubber17.wav,data/fusiondata/img/rubber17.heic,train
rubber18,rubber,6,data/fusiondata/img_jpg/rubber18.jpg,data/fusiondata/audio/rubber18.wav,data/fusiondata/img/rubber18.heic,train
rubber19,rubber,6,data/fusiondata/img_jpg/rubber19.jpg,data/fusiondata/audio/rubber19.wav,data/fusiondata/img/rubber19.heic,train
rubber20,rubber,6,data/fusiondata/img_jpg/rubber20.jpg,data/fusiondata/audio/rubber20.wav,data/fusiondata/img/rubber20.heic,test
tile01,tile,7,data/fusiondata/img_jpg/tile01.jpg,data/fusiondata/audio/tile01.wav,data/fusiondata/img/tile01.heic,train
tile02,tile,7,data/fusiondata/img_jpg/tile02.jpg,data/fusiondata/audio/tile02.wav,data/fusiondata/img/tile02.heic,train
tile03,tile,7,data/fusiondata/img_jpg/tile03.jpg,data/fusiondata/audio/tile03.wav,data/fusiondata/img/tile03.heic,train
tile04,tile,7,data/fusiondata/img_jpg/tile04.jpg,data/fusiondata/audio/tile04.wav,data/fusiondata/img/tile04.heic,train
tile05,tile,7,data/fusiondata/img_jpg/tile05.jpg,data/fusiondata/audio/tile05.wav,data/fusiondata/img/tile05.heic,train
tile06,tile,7,data/fusiondata/img_jpg/tile06.jpg,data/fusiondata/audio/tile06.wav,data/fusiondata/img/tile06.heic,train
tile07,tile,7,data/fusiondata/img_jpg/tile07.jpg,data/fusiondata/audio/tile07.wav,data/fusiondata/img/tile07.heic,train
tile08,tile,7,data/fusiondata/img_jpg/tile08.jpg,data/fusiondata/audio/tile08.wav,data/fusiondata/img/tile08.heic,train
tile09,tile,7,data/fusiondata/img_jpg/tile09.jpg,data/fusiondata/audio/tile09.wav,data/fusiondata/img/tile09.heic,train
tile10,tile,7,data/fusiondata/img_jpg/tile10.jpg,data/fusiondata/audio/tile10.wav,data/fusiondata/img/tile10.heic,train
tile11,tile,7,data/fusiondata/img_jpg/tile11.jpg,data/fusiondata/audio/tile11.wav,data/fusiondata/img/tile11.heic,train
tile12,tile,7,data/fusiondata/img_jpg/tile12.jpg,data/fusiondata/audio/tile12.wav,data/fusiondata/img/tile12.heic,train
tile13,tile,7,data/fusiondata/img_jpg/tile13.jpg,data/fusiondata/audio/tile13.wav,data/fusiondata/img/tile13.heic,train
tile14,tile,7,data/fusiondata/img_jpg/tile14.jpg,data/fusiondata/audio/tile14.wav,data/fusiondata/img/tile14.heic,train
tile15,tile,7,data/fusiondata/img_jpg/tile15.jpg,data/fusiondata/audio/tile15.wav,data/fusiondata/img/tile15.heic,train
tile16,tile,7,data/fusiondata/img_jpg/tile16.jpg,data/fusiondata/audio/tile16.wav,data/fusiondata/img/tile16.heic,test
tile17,tile,7,data/fusiondata/img_jpg/tile17.jpg,data/fusiondata/audio/tile17.wav,data/fusiondata/img/tile17.heic,train
tile18,tile,7,data/fusiondata/img_jpg/tile18.jpg,data/fusiondata/audio/tile18.wav,data/fusiondata/img/tile18.heic,val
tile19,tile,7,data/fusiondata/img_jpg/tile19.jpg,data/fusiondata/audio/tile19.wav,data/fusiondata/img/tile19.heic,train
tile20,tile,7,data/fusiondata/img_jpg/tile20.jpg,data/fusiondata/audio/tile20.wav,data/fusiondata/img/tile20.heic,test
tile21,tile,7,data/fusiondata/img_jpg/tile21.jpg,data/fusiondata/audio/tile21.wav,data/fusiondata/img/tile21.heic,train
tile22,tile,7,data/fusiondata/img_jpg/tile22.jpg,data/fusiondata/audio/tile22.wav,data/fusiondata/img/tile22.heic,val
wood01,wood,8,data/fusiondata/img_jpg/wood01.jpg,data/fusiondata/audio/wood01.wav,data/fusiondata/img/wood01.heic,train
wood02,wood,8,data/fusiondata/img_jpg/wood02.jpg,data/fusiondata/audio/wood02.wav,data/fusiondata/img/wood02.heic,test
wood03,wood,8,data/fusiondata/img_jpg/wood03.jpg,data/fusiondata/audio/wood03.wav,data/fusiondata/img/wood03.heic,train
wood04,wood,8,data/fusiondata/img_jpg/wood04.jpg,data/fusiondata/audio/wood04.wav,data/fusiondata/img/wood04.heic,train
wood05,wood,8,data/fusiondata/img_jpg/wood05.jpg,data/fusiondata/audio/wood05.wav,data/fusiondata/img/wood05.heic,train
wood06,wood,8,data/fusiondata/img_jpg/wood06.jpg,data/fusiondata/audio/wood06.wav,data/fusiondata/img/wood06.heic,train
wood07,wood,8,data/fusiondata/img_jpg/wood07.jpg,data/fusiondata/audio/wood07.wav,data/fusiondata/img/wood07.heic,train
wood08,wood,8,data/fusiondata/img_jpg/wood08.jpg,data/fusiondata/audio/wood08.wav,data/fusiondata/img/wood08.heic,train
wood09,wood,8,data/fusiondata/img_jpg/wood09.jpg,data/fusiondata/audio/wood09.wav,data/fusiondata/img/wood09.heic,train
wood10,wood,8,data/fusiondata/img_jpg/wood10.jpg,data/fusiondata/audio/wood10.wav,data/fusiondata/img/wood10.heic,train
wood11,wood,8,data/fusiondata/img_jpg/wood11.jpg,data/fusiondata/audio/wood11.wav,data/fusiondata/img/wood11.heic,val
wood12,wood,8,data/fusiondata/img_jpg/wood12.jpg,data/fusiondata/audio/wood12.wav,data/fusiondata/img/wood12.heic,train
wood13,wood,8,data/fusiondata/img_jpg/wood13.jpg,data/fusiondata/audio/wood13.wav,data/fusiondata/img/wood13.heic,train
wood14,wood,8,data/fusiondata/img_jpg/wood14.jpg,data/fusiondata/audio/wood14.wav,data/fusiondata/img/wood14.heic,test
wood15,wood,8,data/fusiondata/img_jpg/wood15.jpg,data/fusiondata/audio/wood15.wav,data/fusiondata/img/wood15.heic,train
wood16,wood,8,data/fusiondata/img_jpg/wood16.jpg,data/fusiondata/audio/wood16.wav,data/fusiondata/img/wood16.heic,train
wood17,wood,8,data/fusiondata/img_jpg/wood17.jpg,data/fusiondata/audio/wood17.wav,data/fusiondata/img/wood17.heic,train
wood18,wood,8,data/fusiondata/img_jpg/wood18.jpg,data/fusiondata/audio/wood18.wav,data/fusiondata/img/wood18.heic,train
wood19,wood,8,data/fusiondata/img_jpg/wood19.jpg,data/fusiondata/audio/wood19.wav,data/fusiondata/img/wood19.heic,train
wood20,wood,8,data/fusiondata/img_jpg/wood20.jpg,data/fusiondata/audio/wood20.wav,data/fusiondata/img/wood20.heic,val
wood21,wood,8,data/fusiondata/img_jpg/wood21.jpg,data/fusiondata/audio/wood21.wav,data/fusiondata/img/wood21.heic,train
wood22,wood,8,data/fusiondata/img_jpg/wood22.jpg,data/fusiondata/audio/wood22.wav,data/fusiondata/img/wood22.heic,train
wood23,wood,8,data/fusiondata/img_jpg/wood23.jpg,data/fusiondata/audio/wood23.wav,data/fusiondata/img/wood23.heic,train
wood24,wood,8,data/fusiondata/img_jpg/wood24.jpg,data/fusiondata/audio/wood24.wav,data/fusiondata/img/wood24.heic,train
wood25,wood,8,data/fusiondata/img_jpg/wood25.jpg,data/fusiondata/audio/wood25.wav,data/fusiondata/img/wood25.heic,train
wood26,wood,8,data/fusiondata/img_jpg/wood26.jpg,data/fusiondata/audio/wood26.wav,data/fusiondata/img/wood26.heic,test
wood27,wood,8,data/fusiondata/img_jpg/wood27.jpg,data/fusiondata/audio/wood27.wav,data/fusiondata/img/wood27.heic,train
wood28,wood,8,data/fusiondata/img_jpg/wood28.jpg,data/fusiondata/audio/wood28.wav,data/fusiondata/img/wood28.heic,train
wood29,wood,8,data/fusiondata/img_jpg/wood29.jpg,data/fusiondata/audio/wood29.wav,data/fusiondata/img/wood29.heic,train
wood30,wood,8,data/fusiondata/img_jpg/wood30.jpg,data/fusiondata/audio/wood30.wav,data/fusiondata/img/wood30.heic,val
woodgrain01,woodgrain,9,data/fusiondata/img_jpg/woodgrain01.jpg,data/fusiondata/audio/woodgrain01.wav,data/fusiondata/img/woodgrain01.heic,train
woodgrain02,woodgrain,9,data/fusiondata/img_jpg/woodgrain02.jpg,data/fusiondata/audio/woodgrain02.wav,data/fusiondata/img/woodgrain02.heic,train
woodgrain03,woodgrain,9,data/fusiondata/img_jpg/woodgrain03.jpg,data/fusiondata/audio/woodgrain03.wav,data/fusiondata/img/woodgrain03.heic,train
woodgrain04,woodgrain,9,data/fusiondata/img_jpg/woodgrain04.jpg,data/fusiondata/audio/woodgrain04.wav,data/fusiondata/img/woodgrain04.heic,train
woodgrain05,woodgrain,9,data/fusiondata/img_jpg/woodgrain05.jpg,data/fusiondata/audio/woodgrain05.wav,data/fusiondata/img/woodgrain05.heic,train
woodgrain06,woodgrain,9,data/fusiondata/img_jpg/woodgrain06.jpg,data/fusiondata/audio/woodgrain06.wav,data/fusiondata/img/woodgrain06.heic,test
woodgrain07,woodgrain,9,data/fusiondata/img_jpg/woodgrain07.jpg,data/fusiondata/audio/woodgrain07.wav,data/fusiondata/img/woodgrain07.heic,train
woodgrain08,woodgrain,9,data/fusiondata/img_jpg/woodgrain08.jpg,data/fusiondata/audio/woodgrain08.wav,data/fusiondata/img/woodgrain08.heic,train
woodgrain09,woodgrain,9,data/fusiondata/img_jpg/woodgrain09.jpg,data/fusiondata/audio/woodgrain09.wav,data/fusiondata/img/woodgrain09.heic,train
woodgrain10,woodgrain,9,data/fusiondata/img_jpg/woodgrain10.jpg,data/fusiondata/audio/woodgrain10.wav,data/fusiondata/img/woodgrain10.heic,train
woodgrain11,woodgrain,9,data/fusiondata/img_jpg/woodgrain11.jpg,data/fusiondata/audio/woodgrain11.wav,data/fusiondata/img/woodgrain11.heic,train
woodgrain12,woodgrain,9,data/fusiondata/img_jpg/woodgrain12.jpg,data/fusiondata/audio/woodgrain12.wav,data/fusiondata/img/woodgrain12.heic,train
woodgrain13,woodgrain,9,data/fusiondata/img_jpg/woodgrain13.jpg,data/fusiondata/audio/woodgrain13.wav,data/fusiondata/img/woodgrain13.heic,train
woodgrain14,woodgrain,9,data/fusiondata/img_jpg/woodgrain14.jpg,data/fusiondata/audio/woodgrain14.wav,data/fusiondata/img/woodgrain14.heic,test
woodgrain15,woodgrain,9,data/fusiondata/img_jpg/woodgrain15.jpg,data/fusiondata/audio/woodgrain15.wav,data/fusiondata/img/woodgrain15.heic,val
woodgrain16,woodgrain,9,data/fusiondata/img_jpg/woodgrain16.jpg,data/fusiondata/audio/woodgrain16.wav,data/fusiondata/img/woodgrain16.heic,val
